date,vaccinated_pop,State,Dose,Total_pop,Nominalised Vaccinations,,dose1_perak,dose2_perak,dose1_selangor,dose2_selangor,dose1_kl,dose2_kl,dose1_putrajaya,dose2_putrajaya,dose1_ns,dose2_ns,dose1_melaka,dose2_melaka,dose1_kelantan,dose2_kelantan,dose1_terengganu,dose2_terengganu,dose1_pahang,dose2_pahang,dose1_johor,dose2_johor,dose1_sabah,dose2_sabah,dose1_labuan,dose2_labuan,dose1_sarawak,dose2_sarawak
03/27/2021,1987,Labuan,2,,2.749335842,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,2066,Labuan,2,,2.858645118,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,2132,Labuan,2,,2.949966792,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,2156,Labuan,2,,2.983174673,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,2287,Labuan,2,,3.164434359,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,2287,Labuan,2,,3.164434359,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,2318,Labuan,2,,3.207327872,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,2319,Labuan,2,,3.208711534,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,13691,Sarawak,1,,0.660606324,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,14134,Sarawak,1,,0.681981578,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,14855,Sarawak,1,,0.716770648,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,18034,Sarawak,1,,0.870161014,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,22140,Sarawak,1,,1.068280185,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,25271,Sarawak,1,,1.219354496,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,27500,Sarawak,1,,1.326906282,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,28194,Sarawak,1,,1.360392571,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,28212,Sarawak,1,,1.361261092,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,29052,Sarawak,1,,1.401792047,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,30634,Sarawak,1,,1.478125347,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,31527,Sarawak,1,,1.521213613,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,32028,Sarawak,1,,1.545387433,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,32465,Sarawak,1,,1.56647318,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,32665,Sarawak,1,,1.576123407,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,32762,Sarawak,1,,1.580803767,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,32907,Sarawak,1,,1.587800182,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,33788,Sarawak,1,,1.630309435,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,35272,Sarawak,1,,1.701914123,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,35913,Sarawak,1,,1.732843102,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,36103,Sarawak,1,,1.742010818,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,36244,Sarawak,1,,1.748814228,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,36385,Sarawak,1,,1.755617639,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,36445,Sarawak,1,,1.758512707,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,36972,Sarawak,1,,1.783941056,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,37889,Sarawak,1,,1.82818735,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,37006,Sarawak,1,,1.785581595,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,39970,Sarawak,1,,1.928597967,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,43862,Sarawak,1,,2.116391394,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,48079,Sarawak,1,,2.319866441,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,50482,Sarawak,1,,2.435813924,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,52157,Sarawak,1,,2.51663458,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,53598,Sarawak,1,,2.586164469,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,54344,Sarawak,1,,2.622159817,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,55037,Sarawak,1,,2.655597856,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,56587,Sarawak,1,,2.730387119,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,57466,Sarawak,1,,2.772799869,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,57682,Sarawak,1,,2.783222114,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,0,Sarawak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,1487,Sarawak,2,,0.071749441,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,4848,Sarawak,2,,0.233921515,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,7735,Sarawak,2,,0.373222549,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,9537,Sarawak,2,,0.460171099,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,10166,Sarawak,2,,0.490521064,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,10643,Sarawak,2,,0.513536857,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,11017,Sarawak,2,,0.531582782,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,12100,Sarawak,2,,0.583838764,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,15135,Sarawak,2,,0.730280966,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,19145,Sarawak,2,,0.923768028,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,22429,Sarawak,2,,1.082224763,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,24535,Sarawak,2,,1.183841659,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,25236,Sarawak,2,,1.217665706,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,25287,Sarawak,2,,1.220126514,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,25615,Sarawak,2,,1.235952888,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,26600,Sarawak,2,,1.283480258,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,27281,Sarawak,2,,1.316339283,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,27645,Sarawak,2,,1.333902697,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,28472,Sarawak,2,,1.373806387,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,29332,Sarawak,2,,1.415302366,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,29873,Sarawak,2,,1.441406231,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,30014,Sarawak,2,,1.448209642,,,,,,,,,,,,,,,,,,,,,,,,,,,
